O,O3,NO,NO2,NO3,O1D,N2O5,OH,HO2,H2,CO,H2O2,HONO,HNO3,HO2NO2,SO2,SO3,HSO3,NA,SA,CL,CH4,CH3O2,CH3OOH,HCHO,CH3NO3,CH3O,CH3O2NO2,CH3OH,times
3.415670180869952e-20,2.815234866930725e-10,5.938461980772398e-10,7.543137258478819e-10,4.2630827400897124e-16,4.764289017801435e-25,1.364810928642508e-15,1.3311333459479575e-16,5.787805396016949e-16,4.70561395659507e-7,4.284082814014899e-8,1.1881904726420842e-10,5.088622457005676e-14,6.671004169769e-14,7.832778280555011e-16,9.411200468994505e-10,3.658429020122025e-21,2.7706107988297655e-25,9.709695588212866e-16,3.149154122344464e-15,0.0,4.6458587971899395e-7,7.768954391950837e-17,7.168725650325133e-20,1.0334065789707074e-9,3.128177329052596e-17,3.092436896499269e-21,4.076349324674062e-17,2.6649240119297617e-11,75.0
3.7458590039592693e-20,3.428330996753328e-10,5.71964938033816e-10,7.592227164169598e-10,5.391261573297458e-16,6.702336270338737e-25,1.7394827605371747e-15,9.064290008557238e-17,4.461758541713081e-16,4.731962239111021e-7,4.225873729364464e-8,1.2088727684779017e-10,5.3277840629853114e-14,6.976325992020955e-14,6.281895902906618e-16,9.463896061505055e-10,2.1349666562349942e-20,4.24758237499164e-24,1.0293802006233399e-15,3.2739857344291997e-15,0.0,4.628283987751347e-7,5.406867435267017e-17,7.229999258141767e-20,1.06963389265554e-9,3.2381850088081474e-17,2.589168863992407e-21,2.7719008541774112e-17,2.5239017651433328e-11,90.0
4.025364002446137e-20,4.0338548969139976e-10,5.54914093263588e-10,7.684798968368722e-10,6.606191185448778e-16,7.93246044219559e-25,2.5523109086547236e-15,1.034340294075258e-16,5.112509994418726e-16,4.757813688625377e-7,4.2262952361338555e-8,1.2418281667993207e-10,5.606531644475707e-14,7.350524481846667e-14,9.438684884323196e-16,9.515597754107923e-10,1.8627431814413882e-20,3.797853777403567e-24,1.0983623288222622e-15,3.4246440335159002e-15,0.0,4.6168314899141323e-7,6.423676236314358e-17,7.291596756464542e-20,1.0150386003181297e-9,3.369997615629841e-17,3.2943487645352484e-21,3.359142116582197e-17,2.5590259336381074e-11,105.0
4.7399717848555395e-20,4.0702627612411166e-10,5.112136185067117e-10,7.703608846714079e-10,7.232958986989513e-16,1.0298301613270502e-24,3.4886053379154518e-15,2.172113587691276e-16,9.847680729011882e-16,4.782108974478912e-7,4.1836210978340106e-8,1.1936063765583497e-10,5.935901660445085e-14,7.814332064278097e-14,1.3257412447704682e-15,9.564186841136796e-10,2.925090533842602e-21,1.0515251115918462e-24,1.1805730168475842e-15,3.587190203870012e-15,0.0,4.6054938619330057e-7,1.283034054073384e-16,7.375617825480099e-20,1.0792929396172118e-9,3.526002885962849e-17,4.297654554261733e-21,6.938367834054385e-17,2.574477070483553e-11,120.0
4.9239184886220864e-20,5.410525128295703e-10,5.056931717916456e-10,7.967891712070715e-10,1.0028138066188784e-15,1.2785778889931307e-24,4.014474844975175e-15,1.5466392507179062e-16,9.354526574624736e-16,4.808727458233251e-7,4.153761738104341e-8,1.1946112048451778e-10,6.281231854330115e-14,8.345006506678093e-14,1.838041559875283e-15,9.617422048654554e-10,6.0303912417922436e-21,2.8689637451893986e-24,1.2754630051260833e-15,3.814700901944982e-15,0.0,4.594454683771407e-7,1.259256641613812e-16,7.513808806929819e-20,1.07242590928207e-9,3.7081026046803775e-17,4.7857816089102254e-21,6.910204646800745e-17,2.602563001342101e-11,135.0
5.251190092757044e-20,5.565375858917685e-10,4.894198843005177e-10,8.842853307091003e-10,1.1781669751159822e-15,1.27560534391366e-24,5.740884058393021e-15,1.495359850531206e-16,8.507465079269093e-16,4.833654881727803e-7,4.165785242437592e-8,1.1885327790058732e-10,6.695935475100962e-14,9.024743000666949e-14,2.2977751356691534e-15,9.667274715784235e-10,2.894123057010737e-20,5.94621794524136e-24,1.3999420144837154e-15,4.032753265707341e-15,0.0,4.5841319354543726e-7,1.0575873366822363e-16,7.725946540107297e-20,1.154488698587126e-9,3.9329001839103295e-17,4.439593320881054e-21,6.371706381292422e-17,2.465643414184395e-11,150.0
5.313698931189957e-20,5.463369912285258e-10,3.250177815342877e-10,8.408958603393514e-10,1.4990884321881865e-15,1.4803814164376016e-24,7.80989882029064e-15,2.31386780406774e-16,1.2766993857594882e-15,4.856779753125156e-7,4.0964534841036854e-8,1.1726388063361622e-10,7.100233907423796e-14,9.788421671488581e-14,2.7592528856631534e-15,9.713522222364591e-10,3.9658290299378387e-20,7.67897989034023e-24,1.5580778799527378e-15,4.262854402304246e-15,0.0,4.579994761270726e-7,1.556245607741305e-16,7.956685446275586e-20,1.1123873401923125e-9,4.1541700295680396e-17,9.275490760643831e-21,9.558457974638789e-17,2.4425899578284988e-11,165.0
6.010430884080091e-20,5.328297328698536e-10,3.211569406578466e-10,8.182321821226493e-10,2.898954585486636e-15,1.179762425814903e-24,1.0853194100518132e-14,2.1649922550316587e-16,2.1382425644199038e-15,4.883353201709967e-7,4.102433716997223e-8,1.1735313461406471e-10,7.383144739813779e-14,1.0559927536175588e-13,4.2274131734329586e-15,9.76666647712259e-10,4.285787809913703e-20,9.223829942651166e-24,1.7600982213887021e-15,4.509105599401603e-15,0.0,4.5741089696852827e-7,3.047110196315141e-16,8.529380899379061e-20,1.1550136824870159e-9,4.386237813557481e-17,1.7089454824113165e-20,1.7329469201191452e-16,2.4624597252109315e-11,180.0
6.630190977748754e-20,6.597248119916718e-10,3.290198414279739e-10,8.050376172911935e-10,1.914088492159823e-15,9.917959740281989e-25,1.0613047435006916e-14,2.8921378558214427e-16,2.227033059904197e-15,4.907680458452125e-7,4.019390868922913e-8,1.1553270197829315e-10,7.632001896090044e-14,1.1226617492446071e-13,4.0267438360960155e-15,9.815318599656177e-10,7.400954162914891e-20,1.5280746606260266e-23,1.982312313544166e-15,4.76804369098322e-15,0.0,4.5728928102483334e-7,2.900881772648091e-16,9.117011906400871e-20,1.1531469708041127e-9,4.6127656967376573e-17,7.967633585623855e-21,1.550143569940809e-16,2.4662109807800997e-11,195.0
6.983548919409771e-20,8.130776408542667e-10,3.232550947321962e-10,7.580605267683478e-10,2.277432003406467e-15,1.703760523562825e-24,1.18648812242456e-14,2.8550450239191874e-16,2.202249174529041e-15,4.932656224751332e-7,3.9160705590200015e-8,1.1473803412685921e-10,7.910084369514579e-14,1.193794243288245e-13,3.667558558293617e-15,9.865267627914628e-10,8.498569852569035e-20,1.7100461893594624e-23,2.240114473051092e-15,5.043184020621981e-15,0.0,4.568809493502094e-7,2.4444596460645435e-16,9.715829106413833e-20,1.1015805022993847e-9,4.844045241503537e-17,6.746409189288253e-21,1.286192296631574e-16,2.5194076349917148e-11,210.0
6.404788117117104e-20,9.494989898170239e-10,2.2416031518195565e-10,7.496494952703657e-10,3.2977872580375077e-15,2.1361450693494273e-24,1.2623303715464663e-14,3.316330074753765e-16,3.177978196010498e-15,4.958363391093175e-7,3.824986425845346e-8,1.1622950768834159e-10,8.290710933819493e-14,1.2885208056506519e-13,4.660326467688641e-15,9.916678593995117e-10,1.155894900101111e-19,2.25817558004284e-23,2.533425302554323e-15,5.3998654559331285e-15,0.0,4.5653241154378344e-7,4.45986826738092e-16,1.0804404439391734e-19,1.1498459502055437e-9,5.157242328652761e-17,1.6150122477275547e-20,2.3531626327534893e-16,2.602474728533205e-11,225.0
7.040497255965325e-20,1.0073538500255876e-9,1.3182565150008122e-10,6.137491998683318e-10,6.001004229173097e-15,2.5603240360523685e-24,1.9779220087838665e-14,3.8690845536541915e-16,6.133141223932734e-15,4.958778666371223e-7,3.780658864321574e-8,1.1422895987394607e-10,8.598115268076887e-14,1.401339724370702e-13,7.996097696281961e-15,9.917375362045104e-10,9.04558782290672e-20,1.773393310931594e-23,2.95702058207909e-15,5.812736326778545e-15,0.0,4.5641688482639e-7,8.346446771869659e-16,1.4055044633192742e-19,1.1653171984485465e-9,5.5144702803466746e-17,1.563871257494068e-20,4.327409579342279e-16,2.5498331862492338e-11,240.0
9.432479655311204e-20,1.0588962793932563e-9,1.1600854111004432e-10,5.812841610078115e-10,9.294243659729459e-15,3.218162667223935e-24,2.413365631575955e-14,6.134917428406952e-16,1.3819703754578744e-14,4.960800098727743e-7,3.7549046139416795e-8,1.1375348574832995e-10,8.812939049929951e-14,1.5119690104539138e-13,1.2711747722732379e-14,9.92139959599295e-10,5.741267934937661e-20,8.581534439436276e-24,3.4981929698635862e-15,6.309325614002762e-15,0.0,4.567643926868648e-7,1.918260704694148e-15,2.5901426288898316e-19,1.1822217584304943e-9,5.900510108826328e-17,3.022828693063007e-20,7.160188224377786e-16,2.617967371200235e-11,255.0
8.573764607463399e-20,1.256131332685182e-9,8.456581154337964e-11,6.212151541032985e-10,8.826662034818533e-15,3.856464798784169e-24,2.6731539897110185e-14,6.173742121996033e-16,1.6385371330417167e-14,4.959745306156609e-7,3.793787366913097e-8,1.1310354858710706e-10,9.03635569537654e-14,1.63797646246547e-13,1.816363659466162e-14,9.919225442634077e-10,1.444845349436025e-19,2.5149755019635852e-23,4.101495439574756e-15,6.888256576290214e-15,0.0,4.5713303087885486e-7,2.3132584009719247e-15,4.885266951344306e-19,1.1466058171695116e-9,6.379392234377264e-17,1.477008701070244e-20,9.802053921133448e-16,2.7247492886076485e-11,270.0
1.4081609294834771e-19,1.1763014394804383e-9,7.556643975892161e-11,6.551988734050338e-10,1.6811745002474844e-14,2.561902441205179e-24,4.653073862069403e-14,5.908789648474837e-16,1.735726669621079e-14,4.963261462135627e-7,3.765473052141369e-8,1.1484878704276418e-10,9.201324015502244e-14,1.7709309500745186e-13,2.538345795970963e-14,9.926227157240893e-10,1.3088967606449498e-19,2.3975783460178565e-23,4.9450611766619656e-15,7.407323903551885e-15,0.0,4.5687934488172297e-7,2.7151708662837873e-15,8.8761804467006e-19,1.2121388585534305e-9,6.848810282212894e-17,2.743440249991946e-20,1.1644793356167213e-15,2.7961826877530997e-11,285.0
1.2366604706415716e-19,1.2929901717872623e-9,8.202352086939194e-11,6.55610211597141e-10,1.2315890785441206e-14,3.695835080178406e-24,5.857905036889232e-14,6.81805009069157e-16,1.881017276728256e-14,4.962052069539095e-7,3.740608643569561e-8,1.1692288681349472e-10,9.325854399434345e-14,1.8942308507783733e-13,2.8784669543639647e-14,9.923841419874208e-10,1.3266129623219493e-19,2.36428279040615e-23,5.990503448640848e-15,7.984213852249487e-15,0.0,4.56668460435305e-7,2.439215095930527e-15,1.314632435400768e-18,1.1717365035917467e-9,7.285463734897501e-17,1.9641700693754785e-20,1.1605618826921808e-15,2.866401398419819e-11,300.0
8.655417502449626e-20,1.295129553231578e-9,7.929431961517004e-11,6.601483662210803e-10,1.601361323301929e-14,3.7684931578320986e-24,6.243329894661595e-14,6.418813699836897e-16,2.301270343653907e-14,4.964852187218597e-7,3.873331238436163e-8,1.185965464611865e-10,9.507269728755708e-14,2.0552852893760246e-13,3.262025168633764e-14,9.929434684201546e-10,7.770175312640396e-20,1.5619916655173436e-23,7.220770588210496e-15,8.636183428307645e-15,0.0,4.5601785305029366e-7,3.068703409385664e-15,1.8776917855028097e-18,1.2118408569214984e-9,7.844109577539187e-17,2.2873979542855047e-20,1.3182285446371033e-15,2.8782002618756588e-11,315.0
1.3640896021414676e-19,1.1139777476587813e-9,7.723955685961293e-11,7.954337928818325e-10,1.756945740412168e-14,2.3488712664873078e-24,6.464059597253509e-14,6.816570102927617e-16,2.206144276137092e-14,4.969836672009017e-7,4.034350131446986e-8,1.1928063219563812e-10,9.6844288450435e-14,2.2139391071192535e-13,3.5461107455196166e-14,9.939389445713959e-10,2.3411235237460945e-19,4.745809391301494e-23,8.558123490870319e-15,9.183971405284377e-15,0.0,4.5496223507752067e-7,2.817664217070703e-15,2.545592518221288e-18,1.1884535393380917e-9,8.435994773367446e-17,2.264358417305731e-20,1.1275766108201662e-15,2.8538280582335392e-11,330.0
7.43888731243823e-20,1.222103743386621e-9,4.6785086624761905e-11,8.73664262559301e-10,1.8520220982925763e-14,2.3570602555120937e-24,7.491837962765871e-14,4.695066572799744e-16,1.6126523138688674e-14,4.968916722937958e-7,4.0070777628124356e-8,1.1653376990318808e-10,9.803545107237167e-14,2.3554016997312933e-13,3.538449565213822e-14,9.93710424474824e-10,9.760141789621734e-21,6.398598868998741e-25,1.0162195980480337e-14,9.355457640230257e-15,0.0,4.544673245879969e-7,2.0806357119749758e-15,3.05749435301484e-18,1.2095245491002671e-9,8.929633434072917e-17,2.2112112059485088e-20,1.1456489400324953e-15,2.919554130818106e-11,345.0
1.9132833937139866e-19,1.0198478520857238e-9,7.418805951053108e-11,7.983324195313826e-10,3.876071751969281e-14,3.287322701652252e-24,1.337772760587753e-13,7.252267603496903e-16,2.4118918425614362e-14,4.969787722581423e-7,3.98013262867872e-8,1.1790934959655117e-10,9.88924298386128e-14,2.4898920193377947e-13,4.144222943068947e-14,9.93948328553273e-10,1.127138129149785e-19,3.0390529286374827e-24,1.2688897987152381e-14,9.956298875382212e-15,0.0,4.542204646576416e-7,2.807937360955385e-15,3.755511446885129e-18,1.2178379607029356e-9,9.260955613051358e-17,1.226065398607055e-20,1.6127633756286206e-15,3.093559536102537e-11,360.0
7.542239041627002e-20,1.0107774345107174e-9,8.481245870479585e-11,7.440291490509288e-10,3.053792945980368e-14,3.0035989848526453e-24,1.0295781180526934e-13,4.432656554622257e-16,2.3766886080033086e-14,4.972350131486673e-7,3.9027927078011414e-8,1.181213028845197e-10,1.0033339294132628e-13,2.6599444637755613e-13,3.9976460204326495e-14,9.944724663401415e-10,1.2961710023757723e-19,2.537220221511287e-23,1.4448937116601884e-14,1.0776166019321431e-14,0.0,4.543011614498072e-7,2.6474825815406387e-15,4.3208345249744776e-18,1.1948948783451555e-9,9.772862060854477e-17,2.1937837962605456e-20,1.4155213259123953e-15,3.0613774238283605e-11,375.0
1.3459054597864994e-19,1.0868699028255306e-9,9.679333659402625e-11,7.171386436695441e-10,1.1145471370070849e-14,2.0354692273450263e-35,7.97372907137767e-14,9.586295822913728e-16,2.4463311513031854e-14,4.974348025917848e-7,3.832607951574105e-8,1.1959981636952056e-10,1.0189134308508716e-13,2.8104993479971823e-13,3.4700915107745626e-14,9.948811395492853e-10,2.2770664459585714e-19,4.85106798991105e-23,1.604706729380158e-14,1.1452853918354389e-14,0.0,4.541996259979734e-7,2.672157927843883e-15,4.9225076555691375e-18,1.170897076256558e-9,1.0373395691700104e-16,2.6273386850311224e-20,1.2859923940671925e-15,2.993324403282875e-11,390.0
4.3671129202878197e-20,1.1285435059363003e-9,1.235803224208487e-10,7.05674573909552e-10,8.794008272449871e-15,2.1832038100586296e-38,6.596460580655708e-14,7.265900181622108e-16,2.5716277660546164e-14,4.97591441958547e-7,3.8318797576619656e-8,1.2061493631236945e-10,1.0328605604680925e-13,2.924984169061136e-13,3.795628357904816e-14,9.952107538639498e-10,1.421623867905117e-19,2.807993582297415e-23,1.751621205508503e-14,1.1993932104566325e-14,0.0,4.539464561740213e-7,3.3489282328495952e-15,5.368961095510884e-18,1.195746093354088e-9,1.0951262609155597e-16,3.1769469900750737e-20,1.5612598202771508e-15,3.0558910491479184e-11,405.0
4.950487423832116e-20,1.3018785985319892e-9,1.0414698585561413e-10,7.070498364486775e-10,1.0533824507488342e-14,4.619523260792076e-35,6.051062666231924e-14,8.107477767366435e-16,2.2327399918339923e-14,4.979097872347824e-7,3.836096170659669e-8,1.2033942826524493e-10,1.0513439427981741e-13,3.0418606022923053e-13,3.9742157509901185e-14,9.958407588020572e-10,1.5926149619567342e-19,3.2358471425616304e-23,1.8800993751838458e-14,1.2385941388545456e-14,0.0,4.534952385379285e-7,2.845042444392518e-15,5.648460752897892e-18,1.1679812021644896e-9,1.151680896389852e-16,3.447939330477629e-20,1.2917485082452162e-15,3.0772879749401435e-11,420.0
4.7382686958927266e-20,1.2862389704910902e-9,9.941927038673479e-11,7.043969127296029e-10,1.2416671420347064e-14,3.395225044968649e-36,4.46564429854561e-14,6.292906204599381e-16,2.1051699190212703e-14,4.982449399333008e-7,3.9219175927704e-8,1.2025560053567578e-10,1.0635472126759704e-13,3.1326583085975483e-13,3.799784629894198e-14,9.965102536396637e-10,8.706145136711825e-20,1.7906060798473624e-23,2.0092463080643696e-14,1.2711236134087847e-14,0.0,4.5298911159970254e-7,2.4272483522513468e-15,5.875621714413805e-18,1.2525234234250194e-9,1.1930767213614864e-16,2.7999065501428824e-20,1.077888525402681e-15,3.09685983522917e-11,435.0
4.789431502769018e-20,1.3061375820940447e-9,1.116401201452729e-10,7.180783975571734e-10,1.0311848446480687e-14,1.1926186908512468e-35,3.559508862824785e-14,5.602994109405467e-16,2.0470758982073365e-14,4.98480567828953e-7,4.099732691401655e-8,1.2062234977463458e-10,1.0743767173317113e-13,3.208813562898308e-13,3.558938867958229e-14,9.969889281462832e-10,4.830504472187637e-20,1.0643666399789342e-23,2.1384491198755823e-14,1.3024130097644851e-14,0.0,4.5239072385669327e-7,2.200197574114064e-15,6.060806485611293e-18,1.242949469326749e-9,1.227509363290071e-16,2.4318255586815e-20,9.451070934863712e-16,3.1147459587052295e-11,450.0
5.1190996479089875e-20,1.4119563270316284e-9,1.1236175317560244e-10,7.25979063437357e-10,1.1221783417198027e-14,1.1729463826573763e-38,3.230213697132177e-14,5.803129917129848e-16,1.9185756933901782e-14,4.986781366106946e-7,4.174803983177204e-8,1.2012102695966556e-10,1.0853569644011068e-13,3.283310341778833e-13,3.3374548883512976e-14,9.973858369870574e-10,1.4873672901675708e-20,2.799893488338465e-24,2.2615175278600002e-14,1.3296822558892843e-14,0.0,4.5170359006716474e-7,2.0333052920871263e-15,6.200413746590193e-18,1.2445037476549284e-9,1.2605607285960277e-16,2.498611263725567e-20,8.7276772785528855e-16,3.141219738387757e-11,465.0
4.882792125445462e-20,1.3686505635894643e-9,1.0909362117179985e-10,7.364736822628182e-10,1.1367048135268222e-14,3.034784856886571e-39,3.2780797037150504e-14,5.34932852912899e-16,1.7852184240996315e-14,4.988488596062796e-7,4.190740045553347e-8,1.2327210962544876e-10,1.0963803625900654e-13,3.3488858098878616e-13,3.071269669362401e-14,9.977273430190243e-10,4.4596382576774056e-20,9.210381060040181e-24,2.386663140652853e-14,1.3523176436019767e-14,0.0,4.5111355518768847e-7,1.8605912404769397e-15,6.3075090899379586e-18,1.306112264812653e-9,1.2890579372292482e-16,2.347378142446767e-20,7.903173010480524e-16,3.11032273017219e-11,480.0
5.031913016561313e-20,1.3149736276813678e-9,1.0920381937193537e-10,7.493694971369163e-10,1.1177006441163742e-14,1.3289667617939473e-35,3.300928998318449e-14,4.707656168522258e-16,1.6555382591985532e-14,4.990453690776857e-7,4.272042732162487e-8,1.2287667540481032e-10,1.1074811203454743e-13,3.405369690361869e-13,2.8103093115066057e-14,9.981215612420371e-10,8.560555580781822e-22,1.9878345552770458e-25,2.513468276334633e-14,1.372267937475898e-14,0.0,4.5074230658249733e-7,1.6957521328492763e-15,6.3913698782730744e-18,1.23462563346806e-9,1.3133495679746e-16,1.704227141642344e-20,7.218746020511316e-16,3.137906148925275e-11,495.0
4.929520825757891e-20,1.2802000033814411e-9,1.1847295854182555e-10,7.569909439381481e-10,1.0260353613316745e-14,8.398768492827203e-36,3.219396304861091e-14,4.3276408506767067e-16,1.5156497764616936e-14,4.993325124442753e-7,4.2987544987132357e-8,1.225674787795201e-10,1.1188245062255345e-13,3.457281515950424e-13,2.567964657276842e-14,9.987002652366604e-10,2.6026661555545935e-20,5.991225825906023e-24,2.6407604819880074e-14,1.3910699872160098e-14,0.0,4.502476985004388e-7,1.561694166448054e-15,6.464356815548236e-18,1.2653048197594347e-9,1.335243653229768e-16,1.6268652318383523e-20,6.670841833773953e-16,3.2638332109906645e-11,510.0
5.053333621937029e-20,1.284351494659678e-9,1.141342461204388e-10,7.714175913308267e-10,1.0853893920031785e-14,1.9902843127500597e-36,3.219634593897109e-14,4.162875238432556e-16,1.363251951052613e-14,4.996012750447082e-7,4.3915535717038915e-8,1.1989898640440913e-10,1.1302152638147744e-13,3.505661155044794e-13,2.32874117807891e-14,9.992374745140827e-10,1.92115273504211e-20,3.889078270404188e-24,2.7629193362265837e-14,1.406829127660577e-14,0.0,4.499836195990968e-7,1.4147614596497596e-15,6.530870321498746e-18,1.2061857754316504e-9,1.3555620289197016e-16,1.564010483938412e-20,6.023239842237085e-16,3.2601530598171796e-11,525.0
5.170995636116111e-20,1.259908859972048e-9,1.2168626833404884e-10,7.863001152101544e-10,1.0223267857701371e-14,9.524167561556423e-39,3.1804683330343604e-14,3.6301465017876023e-16,1.2261309394083582e-14,4.997149929903866e-7,4.5094947530019075e-8,1.1929950969854243e-10,1.1412167207257588e-13,3.5473020313572044e-13,2.095855797023991e-14,9.99467950256603e-10,1.5872041445170413e-20,3.795639692859811e-24,2.886556308166704e-14,1.420546723959447e-14,0.0,4.4965570654382946e-7,1.2741041958719378e-15,6.5907624891923485e-18,1.1999120931842978e-9,1.372265247417423e-16,1.4107995998727732e-20,5.465543862220957e-16,3.3091969332746544e-11,540.0
